Name,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Share of population with access to electricity ,28.4,28.3,28.5,30.0,25.6,26.1,27.3,29.5,29.4,29.3,30.8,32.4,32.3,32.5,33.3,35.8,36.7,37.9,38.2,39.0,43.7,43.6,46.3,47.0,48.2
